Product_ID,Carbon_Footprint_Transportation,Energy_Consumption,Packaging_Materials_Weight
P511,81.74904263172223,306.2453888350796,5.477942436125925
P512,99.02687073219627,211.29027514071348,5.963210265242931
P513,164.18445618410408,474.5344456354301,6.517353181154741
P514,106.86893233462044,247.6284696301688,3.9034003592151456
P515,162.80147353321775,480.10163154615304,6.768135368065659
P516,174.7886427732909,230.91571206437212,1.9941772063546372
P517,87.84072976735709,100.98923405679389,5.708804852739119
P518,62.28593491424638,409.6541161750773,1.6001185878663906
P519,52.907493057501604,393.0896106157948,8.516740221084623
P520,130.91285718838006,392.3727749948212,2.167968396900215
P521,199.98617427638138,283.3797026718871,8.86143499822515
P522,102.49405155802759,365.657528332737,2.8187112581990394
P523,147.52161398748126,243.28909173639488,5.368332585130258
P524,167.18495744163425,125.33227442406987,1.8887822798367906
P525,147.76319828658342,313.76978575502596,6.139109632192291
P526,163.1349806089289,187.13197400608234,8.526695739458422
P527,192.44175990739834,271.85724027409447,6.921291324564716
P528,79.90410235437994,184.7405865630953,5.7323922635297055
P529,53.05700259804985,207.41473532576902,7.311826194172413
P530,72.85735186771856,431.3374468195232,3.3034467730058026
P531,68.93314623113093,235.10206206831495,4.297186180848666
P532,150.4188266929866,331.1734561043806,6.45358261809205
P533,134.59543728950285,326.4568443668561,1.6378656485510978
P534,82.69468113597554,294.135161603402,9.37189933128146
P535,154.91974568692262,237.49584822104768,2.878642841441513
P536,165.0347147534361,373.02077043728235,5.422649512854467
P537,75.16837150517034,119.36370446068918,9.007905926471198
P538,141.08712408363976,139.82989676648234,1.719611229095848
P539,162.1888477932929,413.5559047362273,8.209179541097956
P540,67.17993070683465,283.83270506942677,1.5463016945744634
P541,172.89517614666278,149.69487169215938,6.022179005230195
P542,194.70811595511316,443.06063997144554,9.444194719298746
P543,66.21481244864098,276.51437955057065,4.743578824387778
P544,53.8517638246199,100.27037260484168,4.321617857726261
P545,96.79358665920428,483.2127077215889,7.375904064809532
P546,151.60209302756132,180.9272825589599,8.412786696496605
P547,193.7259257308844,375.43675276460414,3.392340710469987
P548,109.4981662274941,152.76523495360541,1.3658783704690856
P549,157.25220575742026,359.9988797362611,1.633493166492197
P550,61.399471676458994,163.59098516232774,3.7351409398124984
P551,153.59216238994705,473.0902250903697,9.501431338065121
P552,144.08635934015666,209.60778323811286,9.645280708934123
P553,65.28519581689648,361.83518576751766,1.8740732514189629
P554,165.87213274268362,200.15571141964355,7.5265473952827
P555,177.54398586331945,248.73750705870629,5.784949462622253
P556,140.06174222252662,461.52010753426316,2.7051437179600812
P557,68.15825976009727,166.2100316637375,5.735728196143274
P558,197.5766527272007,258.53662677289327,3.2388672614861203
P559,167.39530195415296,222.20369793769228,6.627925481852368
P560,102.08056479626734,379.77654860982943,2.610081024660254
P561,114.25670198521166,193.6575365937678,7.742749221796352
P562,105.58563143270842,362.19409135341397,4.7366614022476625
P563,125.89411845156168,381.4792159056177,1.9496276370924015
P564,101.18467622919248,100.43452147668947,6.747618698992378
P565,177.4363440499366,290.72268330436566,4.221670292842633
P566,173.3496377135087,153.07991681599464,5.128485331855369
P567,65.83083059659978,190.4763445837624,6.987181192961893
P568,194.1181350821868,371.99309004863164,8.945416174359035
P569,145.3377659152169,103.71477904338407,2.501283870131927
P570,174.30609665036872,378.2388429152195,2.623568847400614
P571,156.09629655591152,426.8436107653194,4.614014562534057
P572,115.32307175115156,495.2619637857088,4.037615835054121
P573,160.06929560200876,268.9255735100239,2.4235881030939836
P574,194.82105968571165,152.87006043702434,9.985902148479532
P575,90.51235945811013,128.33132216020485,4.987109529984591
P576,171.2298828210134,253.22797027030907,4.17091667743299
P577,130.72593596723837,392.3053527055884,3.8363949652815754
P578,122.52462558247942,140.97086817980266,9.923166915563142
P579,115.33617395058414,225.34059097636248,3.921886977580831
P580,159.65393214576835,452.39559799210826,4.345475611918341
P581,90.25933070738381,154.85171789741827,7.8776593111393405
P582,177.75697400289977,409.38419346024966,4.8752926545992095
P583,174.60965283359053,401.2631203964272,7.532809152536528
P584,62.99943470835116,153.25849247448485,6.475720332313351
P585,182.2446776004158,497.176062098554,6.068302325238557
P586,86.5795158786434,157.14122673395752,2.9253532243934837
P587,119.70626999048476,312.2033106186724,7.8913739767085636
P588,141.5497556345781,103.38989678120383,9.335322303333916
P589,106.8483956192396,360.0080852631228,3.286802144647217
P590,54.304999665513435,276.03976831194075,9.65486598068201
P591,177.64292544686887,388.9728105457289,5.0274981009842445
P592,77.27597857365377,351.232015336361,4.573815055204634
P593,81.81797752696085,160.5496523377124,7.5368195050356235
P594,169.67485352421448,264.68395774387125,9.84660824060693
P595,101.05082647464255,374.626467950296,6.361865439614072
P596,182.04799696373382,443.98500984085996,5.658484229562963
P597,155.17756254983024,134.6752133863954,9.940708085990853
P598,91.44028636342773,140.1860449910555,3.716574885391588
P599,51.522667165801565,400.97825861918096,3.7030056555535626
P600,192.20938666655468,335.82956710460525,2.9969803313419607
P601,62.84194429370319,253.6127637372483,8.701483829573856
P602,158.01119961562915,485.29948422130565,1.1953123431183958
P603,123.2866770273181,225.80146727286774,8.39745930202403
P604,163.72469802236998,155.93207552369347,7.2074726551848425
P605,153.59140091697844,210.78706277793816,3.483614230692451
P606,146.88543496114283,133.69948639919465,5.982968379567886
P607,123.62320026178793,321.35865271389207,6.006907769560916
P608,168.9399302198476,340.00314689034116,9.33330205190559
P609,63.95800258320075,343.03723956620934,2.3924330759688033
P610,83.23946007087952,411.587861005304,1.3396267007539284
P611,153.76807329428027,376.1904300058615,4.200901779569416
P612,95.93090451951326,439.1568417759836,2.24567374128769
P613,137.23333779985506,363.36214803405755,4.303746037234575
P614,120.98907331392871,220.65973343087944,6.2394013572388305
P615,129.63828967186515,307.099651118895,3.0969473369881095
P616,113.82557190578221,303.809026445885,8.299668131043925
P617,161.89031550704146,399.1374563924998,1.8271460915683537
P618,99.61869457938951,218.21682049682667,4.5981842362998755
P619,155.42824132786535,121.82765240610118,9.26093623010021
P620,90.63746404642944,459.16502414279586,7.608393584898219
P621,87.71055143014122,481.8686045388611,7.512224740700635
P622,68.09838271284588,297.95508797730673,8.13613774882852
P623,78.88764401772761,145.0974650415234,2.556122417706903
P624,67.93321118825793,299.833016509063,8.43134719946397
P625,130.37959480756246,337.5719072550893,7.206355909449092
P626,164.32844142261544,311.3146003744737,6.186092155990282
P627,77.7724763656493,491.07877913733427,9.168900779323849
P628,82.45769598179085,494.75301313727556,6.35708082303622
P629,122.6297880819063,473.56976066968633,3.7035392845894717
P630,158.68775016395773,152.79315229308082,7.577104257606495
P631,196.49105343245853,444.32560157469896,6.186553265407048
P632,128.69553036629117,327.3521555091844,1.7062965633056848
P633,92.44980549124325,246.1649851392395,1.5033043794098746
P634,65.07891621361861,373.1768196009705,7.938113533031246
P635,79.11763671366101,405.0903751582343,4.131371862576399
P636,84.12247452238321,481.78119357635455,8.35427530041888
P637,76.9162315528105,408.14681968984553,4.748695413561274
P638,52.122255088409574,106.67576070834248,8.810479872560983
P639,130.1202633901495,127.01302770910686,8.828078627090978
P640,91.14669901749009,204.87411086482683,3.0404590422593643
P641,196.14423966541068,115.9307447748759,6.875012648443158
P642,133.00384501979124,124.18754383528227,6.420714708848882
P643,154.61260893652917,415.71599959723653,1.1029094286634318
P644,68.94192394376134,302.6442417099708,7.996767563296426
P645,180.2691795894416,351.42827842423037,4.442382659667369
P646,123.63180417856682,300.41958620283003,3.7430505359131856
P647,180.9079602497802,266.1727977501607,1.3706402694720687
P648,136.10963294394983,380.72425544940654,5.859367564948022
P649,120.40954173957653,132.97112476985836,2.3462201725057112
P650,116.07031972040154,314.62592642800615,5.521614494025095
P651,77.65455055851226,346.4188222666992,2.9871745733825663
P652,57.70650757753668,210.98709429382404,1.4546783273124477
P653,191.1595395152155,223.96275424665677,7.584207162084472
P654,121.65937808985315,304.52187931813256,4.535944340671317
P655,173.31734679491456,181.27899758313112,5.010546123799396
P656,110.10611633779097,423.2240323882613,6.356189721653562
P657,61.11232553834597,314.55606915578335,5.542564115008313
P658,144.41685604279974,256.29260118733987,2.9987706533627287
P659,58.04136114387997,353.7176989413027,3.608047262410184
P660,72.37963767104827,433.81058767390107,4.5489016349025935
P661,134.42593956268462,372.42227388368417,2.1897014083379025
P662,95.57532677633415,126.44603344848599,1.7429060137472439
P663,199.087718406533,379.47035264219653,6.142965314595664
P664,67.76773433171924,391.98335097261656,1.4437998826307923
P665,164.66651679892914,438.5872460563105,4.592721695922477
P666,140.9476476864444,123.16237760925218,1.7657108872141185
P667,168.6111244765129,134.48511935659573,5.516408040452152
P668,83.8530705597552,273.7934354424076,7.9644262290063095
P669,128.38588026953266,281.34873691885707,2.1733765740565674
P670,117.57716973331314,343.5329617709774,2.2138368735335945
P671,116.40815060289925,223.71602554941046,6.033665595821863
P672,179.02499987392702,396.6774036230217,5.390749898238995
P673,198.50468907001968,396.2632720936713,6.8702359508125195
P674,95.80703664790406,147.77720276315497,2.764893703538987
P675,143.1540981608223,383.1602428472393,6.543971538347817
P676,141.44463683676955,380.5998444895464,7.621009787307903
P677,161.01339582268173,165.53305237416302,3.2162125645640174
P678,192.1385300488067,481.20648070187906,1.644795823069764
P679,81.1681858735327,309.20214509136326,7.990947089125153
P680,81.65377929580895,413.19484061749836,3.9107047704059013
P681,149.06422057880548,388.3062072373836,9.317242728055746
P682,73.55856400713157,166.78518167695233,1.8063518331406172
P683,76.07203224896517,150.77224299244995,7.0457279810476185
P684,61.25973033517519,412.449591974795,4.811865421290761
P685,50.40135839043286,207.50579456369826,4.134770711618719
P686,117.57555569265536,454.5659038962624,3.886645265674026
P687,139.07167926793448,408.57211619584984,6.344894341369634
P688,93.68889335465414,111.7425004691214,1.2178614730174213
P689,84.72143518340388,422.8431386629479,3.743369627917538
P690,156.04337448185498,208.79223800854152,9.888867252673563
P691,155.44813371405758,125.54879564925923,6.54598895009053
P692,118.10469896105649,384.92929928019817,9.911432640441985
P693,153.10773801068643,330.6606698856736,4.979890947108264
P694,188.5866566723823,130.82801251455413,2.312366276712498
P695,168.1742039970097,282.07911107177097,1.4038979583823592
P696,143.75870107463328,244.0495582087013,8.36354728118633
P697,149.17745642800517,299.8440023045533,2.797166922451802
P698,190.050268766827,326.7544512953799,4.364387112885124
P699,113.77084491563176,247.0751111427247,7.819604043337559
P700,131.6843568065868,202.04643241563124,8.674877306612803
P701,147.14520851037213,141.16196600874784,2.0113456670659384
P702,186.26171678189093,329.5649220768226,1.4908421202557882
P703,173.99467394750894,389.11134933034657,9.5404682352321
P704,60.71147552837212,191.36176926130042,9.340567255981963
P705,74.8884183831087,303.52995396425877,8.818771164804717
P706,96.14177189213488,117.61516290512381,8.381205607869965
P707,162.34365831044352,445.1713979610445,1.1235996342408825
P708,135.38105739786386,197.82058014268137,7.244157025505058
P709,93.29158824587626,288.70583583109527,2.0015019308482285
P710,68.65304872620624,253.19178974695964,5.050554135745114
P711,153.30169868181406,160.03386729646002,1.204733036360818
P712,154.96005274635758,472.4640308628742,2.8810858701178192
P713,191.4014361116061,442.994079099189,5.842049121162875
P714,125.07082656768884,321.1459153983458,2.8342121758894465
P715,124.06928290176265,465.5790678084516,5.709392933198782
P716,62.06627778489515,396.26633124263077,3.3279220308303867
P717,55.97911762754196,267.7477217451194,5.347236973102226
P718,114.80429962411588,228.7208057888245,7.5693122515881
P719,98.348237503745,266.50263940052616,2.272126788315476
P720,87.5551853618006,388.11516857127884,7.288797088074276
P721,63.69903299464778,208.50318320392665,1.1654966130067401
P722,194.2866653289255,131.1548279867648,6.247044489937742
P723,175.3937920859272,249.12326669514454,6.9717550779967885
P724,136.27986638298955,300.81637702383307,1.3913380674951306
P725,192.61794167095286,460.7764037033086,2.53287682340287
P726,199.93586253161772,171.73774010892225,3.5561218694319163
P727,150.8422376454859,421.7352077835027,8.1026964505668
P728,90.42665389505808,492.56554557659797,6.56168298752258
P729,56.034750971692425,481.6317629841711,1.4777672379065105
P730,163.44032456188359,127.57057510909803,6.892820846338483
P731,120.57512348774503,286.0376711667544,1.0750075772358485
P732,147.72642341505295,212.92274824836096,4.497806325132813
P733,187.41091818901512,437.9386017045312,3.4417934117230375
P734,77.22337208346889,230.92036869044756,8.668746502815328
P735,137.79944379167816,321.23655812962704,6.940903359964283
P736,145.21770791811304,103.18766942298221,8.778540462039581
P737,123.75887032865201,180.26846138118233,1.1717049154077475
P738,63.68636094407408,325.5226963296748,8.80669398569033
P739,102.19415844419757,221.56372290723317,6.844700302770056
P740,99.99625904976381,349.08700955684185,3.080517581240353
P741,150.5200264281778,285.57067623219973,4.426310826665631
P742,178.65996416005288,336.67637399392646,9.789507459008687
P743,99.4705495368448,297.3442703419539,1.8964334065828363
P744,154.05105109751486,409.04530518020977,3.8391037237790178
P745,93.23266930421836,178.1689695491294,8.800954709753078
P746,191.7790309344816,460.1773188905693,5.784045806468919
P747,172.0349052106959,404.19288812867865,2.677756486757671
P748,132.51449134576745,198.05074975063314,5.50585740581991
P749,118.22388629025941,102.55115310072162,5.1218763593300265
P750,97.17757357552519,264.01444382640796,9.337149757237901
P751,98.4910679413992,193.1990967438972,1.1933961239291098
P752,195.52770902128657,238.56947909576246,3.2265292577477616
P753,110.62625855011184,435.82960275846955,5.764738274696079
P754,127.18943784936576,450.87944570063,4.002126711676981
P755,198.2178822172631,480.39610485737734,4.540598360445473
P756,148.64905797246934,100.5848162142311,2.4130472553174944
P757,131.38903915357923,362.92154007039915,4.1210191261679086
P758,111.98713561989823,439.60239511156874,4.167217740404629
P759,78.13738120917907,390.886015616389,6.627078732259093
P760,104.26690387275129,141.57960774062386,3.1258428913649143
P761,163.46647310833606,311.925795624005,9.804198405200916
P762,143.81131132175136,195.26703780834626,5.5112631505944165
P763,163.99858040915254,296.81155073995905,8.30703574089771
P764,80.53373575254108,123.95803026127585,6.632131273441868
P765,132.38294586279974,498.7837080430194,8.908095467720443
P766,189.15091412666715,384.6609898800411,9.013618774708853
P767,115.71741426085674,137.2106553432353,8.333727739105033
P768,154.73750436832586,468.50976118884256,1.2651930860968696
P769,68.21391250439298,458.9149887725837,5.99445416437125
P770,195.97202237325416,307.9036873968148,3.521744601653846
P771,141.33075006229473,380.33876387947186,2.3653736269181618
P772,85.89461934914755,248.9967896296323,9.074577834722543
P773,73.75672457078485,489.82191606730044,6.912385830546514
P774,132.6258510504005,133.9609670065958,1.7901551542357128
P775,132.83771135805995,138.23080213495422,4.439864096689675
P776,63.981380192228386,153.40554010038278,9.645451241001144
P777,198.83857090928294,427.9851567576864,6.512035540150949
P778,186.9394817726252,129.932193731951,6.62972140445344
P779,119.21718412681751,327.1282913156833,3.04685179707408
P780,67.61992236343363,273.9931513739941,3.1632472735351844
P781,174.8214760653352,485.6873098930963,2.3747423875196643
P782,124.7563257060793,194.7086938967586,9.734834557856953
P783,157.49049889876866,204.39637556944402,9.18761854207754
P784,126.33080226042676,226.00356616390332,3.9635626453349184
P785,91.01373450699113,420.3267287997981,5.880103760853031
P786,175.20859183650416,380.29024252861683,2.860815471949084
P787,197.0366948905063,394.1411475129472,2.2471887411868297
P788,86.55963591127076,227.22308770644025,5.872184441659135
P789,132.68976153207046,208.78234873298175,8.200945532476842
P790,107.53790198707249,129.8749743209919,8.763288954220613
P791,188.28022248973429,181.08505051169348,3.7809855654596447
P792,126.2361337389341,411.97479298754513,7.346227490065906
P793,181.89893827197142,333.88321432165156,5.7142493515168455
P794,179.60404016428822,162.16422052877468,2.2172724445952374
P795,91.43711042330614,165.74999227990727,9.961172202088079
P796,168.50092730046703,286.4220449746647,9.781992181617394
P797,112.24136353270177,262.6050207636855,2.306371554032607
P798,190.13725905237803,314.3698196360094,9.397269517806162
P799,126.16065137144847,485.8538889000915,9.254009086060757
P800,173.08242097783676,183.05449024414142,3.8574658975774523
P801,92.425847492424,223.32308728500183,6.016062682842119
P802,94.78337746576508,206.00317076588328,9.537414077482854
P803,138.04065836212416,147.96542254215743,2.065485616454608
P804,199.8353499844008,163.04615082620649,3.8583783027209524
P805,123.44605199835514,374.4219371802061,8.916743094546387
P806,72.28931275741837,430.5546751758599,7.543715799341723
P807,130.78708665558105,378.75119329483056,7.888915113122664
P808,101.76859125395113,116.13192324346535,8.921187100977184
P809,132.78761256062165,434.3699003951945,4.72636139877711
P810,131.51450944380093,231.1174635539168,4.701265869514144
P811,118.30169252997516,136.48516151653945,4.9870403834468675
P812,98.26660253435561,199.28751578450203,9.403916719520737
P813,78.29785605606581,242.29710220171347,9.047170838204224
P814,154.6247641430857,305.3838701514918,9.399250273742203
P815,135.76964629773516,370.8733507956287,3.464165481683712
P816,85.03436690868396,204.06671708848955,8.011970964755136
P817,166.33167126488883,496.2706481631629,1.9609428955906096
P818,56.54709486459529,112.43283734350382,2.662718469171106
P819,161.70577273477937,261.75689057886984,7.862027353596689
P820,155.78418215375038,280.88046776042506,6.507834379021216
P821,171.7113353847315,399.23137888348367,3.401763517040316
P822,107.91181287364735,199.94105128862043,6.103387836450771
P823,149.5533244226802,284.8172995504956,3.078202138597117
P824,173.11213275643325,421.55870137754005,3.089642808424021
P825,197.12272079896775,155.91721570924895,7.186400966605248
P826,124.29929744246353,104.78276926776519,4.233352010810962
P827,55.55294170183643,432.1489327578544,7.193271562594445
P828,125.34367251994489,493.02689499344865,5.2894199803976685
P829,138.52706439643504,152.28609501759118,5.5209212870541515
P830,180.4550470043323,429.4693660753423,6.442405836424763
P831,181.12855610814626,248.89589752639907,7.40817215178994
P832,116.04593146560157,352.11901944152976,4.365634610174508
P833,128.8926630211342,357.8740062834007,8.669164892190267
P834,118.53921117113633,332.92952056562524,5.4230103735970125
P835,158.3665741355964,203.52826093861034,2.2376145010745323
P836,111.49679296195467,425.0988366454458,2.7393384653065915
P837,148.21719896416005,108.72007309544509,1.2900659790434121
P838,73.15418281573233,125.7888144187639,7.880849687154112
P839,120.42359014770979,460.9984327733126,1.135128344065813
P840,195.38054458613257,277.37252953439554,3.4287283238156316
P841,100.78418510771476,151.5166195988018,4.717396199725478
P842,153.9056897880323,462.0311881520612,7.681299954966096
P843,147.47549788689088,431.74247088696717,9.89419075716661
P844,177.7647938526037,232.6199565009107,7.819989307530663
P845,177.85120048488398,117.07852763617232,1.5952269181140042
P846,178.90132762524,284.3979688007763,9.343928855600145
P847,107.00140962839825,167.19568349162256,9.870648756277314
P848,97.49917309000995,329.5536799226891,8.80416102374743
P849,157.80761378344744,428.6741606129135,5.409486086597772
P850,163.91027140015456,257.99947528876777,3.9240606412364105
P851,180.85745260978044,111.79291720011659,5.117904364975409
P852,55.38486497565299,373.28516670067313,3.221054567754277
P853,60.26311207723272,169.12288473231567,4.643800914182756
P854,144.6741525281961,185.88644238801066,1.3764364754510634
P855,188.1393648170445,174.86044548446466,7.6179860190969455
P856,199.6138884434323,211.94182171228954,4.423367518796088
P857,162.01495501068905,453.3695195574504,3.8160774227034775
P858,115.09572078846885,113.85977749260236,6.503543872030468
P859,64.7664689574797,347.6706195383583,7.682210692371503
P860,145.0621743171187,198.3139116980982,6.3442522125351015
P861,180.8868848910636,218.04206519988657,5.727074785326006
P862,116.55178274925586,264.796882518466,8.88204674673835
P863,154.10017441898518,320.2754660815922,8.082278760869858
P864,185.5136093075729,124.3916275731371,5.685841821013739
P865,56.898645301581915,211.91039497558853,5.064486333072958
P866,169.42151977433178,154.8944068528259,8.44309091493415
P867,94.00516639478133,179.78312266663465,1.38174324408188
P868,106.22616346629722,453.861006489986,9.962527343716433
P869,71.83546935490976,310.3256233011119,5.668323873287605
P870,129.67494772231402,352.30175552990215,4.560500769723026
P871,134.8892092873905,420.867233108451,7.616530733952406
P872,168.877921082143,417.9384977207481,6.019308548320685
P873,75.49754736021461,495.76144630461357,5.645140147853186
P874,61.845252598999195,412.76630673817,6.675836977834484
P875,180.62593979672823,243.64484393502602,1.4436590426314844
P876,142.9565552806123,317.8071224136206,3.620614260107166
P877,86.12446877844695,293.87179417620337,4.582359023091033
P878,186.92435240353322,465.0708066393468,3.740987330400147
P879,71.46765801927646,300.9573022174967,8.448589068451756
P880,119.17248700324963,255.35250982772016,5.1521244756756674
P881,88.09660091203133,171.9263494791477,4.802159642053972
P882,88.2990062238731,227.55102693175184,6.518208513195033
P883,51.40961471823066,187.6080752292378,1.4909200013397381
P884,170.69496154627194,458.30591264572547,5.652726852395243
P885,185.18141353983245,411.41531253138976,2.2801565689758245
P886,151.64163285486194,123.43649211124742,8.469041539839756
P887,73.69634331076804,496.6125293722283,5.065282790466898
P888,116.25946754057216,311.7729167861727,7.503821123435498
P889,101.83484366646226,406.7368673801092,2.018544276192355
P890,138.1357557689632,499.8422987245384,8.008580276884357
P891,145.84080535400182,489.5919446934009,9.440582119293154
P892,113.64634076913465,140.05373492198302,7.26502727655816
P893,87.51473366115519,362.7457685504937,2.217760067713263
P894,176.79558877138982,206.61080042627322,4.72203374587855
P895,79.88254986633385,426.5140646434939,5.057972693623669
P896,107.70398734510182,466.9037930281762,2.6099072104925405
P897,122.48120915888242,122.36346234097991,6.312839277606886
P898,85.5808552891362,498.55681940258285,7.413709521756724
P899,135.78840385261083,187.76463441756994,2.8173880423824187
P900,136.22178952679675,438.6020361860532,5.092148868826158
P901,198.90380654403464,418.95627495176353,3.250740646695144
P902,94.28461308249041,241.92185382606394,7.225456854978113
P903,196.6916726865294,435.6889009223637,9.16446216704866
P904,148.73447238930208,438.0883609465123,8.168376002281503
P905,91.17205702673417,170.44014703199602,7.465372477467067
P906,134.88935254335485,337.00780367256505,2.1118979515189014
P907,152.86992391010182,422.48409014375534,2.0274844494166997
P908,161.70032617479876,379.050625439832,5.044585762222496
P909,57.35663761639999,465.59200165141374,4.266490502415291
P910,140.96097396147118,111.28262789086362,5.714355754595339
P911,124.50909297858055,380.2243213405673,4.456786368354145
P912,185.6232936340588,479.0234940280061,8.119599348133226
P913,92.92912271887917,325.44259471327746,5.604998063360547
P914,169.8290179261398,325.2435563456073,9.547785002284474
P915,141.05974972463991,175.29346596210252,4.408107682713218
P916,102.84814337529748,495.2024841618572,4.425463083350321
P917,145.4926817008838,452.6505439591041,7.914342914059495
P918,143.1336744695456,296.8906895581621,9.210275009399192
P919,151.66466879350392,223.62122886048783,6.0894242066275215
P920,158.13925650060634,296.1745680509917,6.9357730654183944
P921,148.87723104751305,136.10295074036114,2.350807610594606
P922,175.75056754437747,193.04934323329564,8.819366837303834
P923,144.23721555303473,187.5235766766309,2.6098008820594183
P924,185.51055561094518,310.57940565940436,7.408427390916604
P925,146.9510913335784,100.27339855353232,4.7762352211219055
P926,96.33993259289541,467.15847436825857,3.785664748932836
P927,116.12347852442174,180.58575334085646,7.917673801248483
P928,136.9360708052604,152.19581824767303,5.016324107341653
P929,159.85396519088573,386.77505307632646,6.638075646953763
P930,63.52000636193284,467.5123149228824,2.0579858056223186
P931,94.26656774437329,437.71363457506027,2.1841392863087714
P932,162.12212974075572,229.43552452193487,2.8256653475150166
P933,76.34601056664599,108.76515849742891,6.603042951886074
P934,69.82396966201753,334.6436700364838,3.2779987760623532
P935,130.91116384766315,466.88965899244744,5.12778392045683
P936,195.72343718170097,409.7465995279568,8.698699507771284
P937,129.62785605541774,438.5923550316539,5.891510436438702
P938,187.02304617225454,444.2677866366203,1.0517549400914852
P939,174.5708929351096,484.2235001103032,8.944326284834752
P940,88.54551268448935,249.43631203334928,3.140905186175291
P941,173.70347188136108,476.76928538721666,6.299760944658782
P942,122.27717448106118,258.2382249415417,5.281407908228385
P943,170.97327406906498,140.41286807227453,4.691362291402207
P944,161.98390260755676,220.70606149018764,1.7146442563157454
P945,100.80728807028294,154.58066754299603,6.400918938660302
P946,67.2754561174639,163.00155440673834,3.2024185429477003
P947,194.43399393033164,479.47741281052936,5.926074486248317
P948,71.1135522508824,416.73700999994867,6.577894349826267
P949,194.9750314194128,484.2648401474953,6.017937834419999
P950,179.02108953482326,359.67210625792563,8.427272542333142
P951,158.63250681132774,169.68106838221226,1.4402691994872674
P952,196.9913364172855,487.49715853326705,2.3343055136172133
P953,195.09046209500485,377.4241593170172,6.879491903939682
P954,170.6881466030843,471.53808359417013,1.3304894664017084
P955,104.86625741083495,414.7967170382307,8.68446358510769
P956,168.6022952883406,189.29488559225697,7.002968886515754
P957,52.08779826513518,335.58006231324146,8.542129922133455
P958,130.48584624035885,170.1406519960883,3.6859739197790597
P959,118.2179041600812,222.7292917191832,9.283462284425825
P960,150.92425728106303,375.3993758395829,1.4412822647391914
P961,150.85111960265198,150.9393458894142,4.752612314698224
P962,137.6840137478249,391.5323823743996,2.6042355258168053
P963,173.36259518401613,479.51524168851506,7.048814457352645
P964,191.04378376693313,479.4792639399612,6.499807804437886
P965,66.25191532988461,256.64057091104075,7.223622562726
P966,85.07328533173748,497.71325221905226,6.354720876742476
P967,53.753697446972346,486.0735761150204,8.085768215802272
P968,182.63522678222782,112.95309717083497,2.596773406093116
P969,134.21110733748182,340.95546698038845,5.098040452182391
P970,187.28838631147391,468.41528656723176,6.21069663198067
P971,83.2050800110985,487.0126742463742,9.383318374474051
P972,59.48255617402931,188.35810017480483,1.8381365903959261
P973,173.57830270856715,326.22009844812817,3.6936503343686207
P974,186.4081457641838,474.6751174217017,4.3171248292756665
P975,95.32852617938754,156.25734725942735,4.410454164314141
P976,111.2443783693119,398.137331240793,1.609000100388958
P977,70.96655187608316,195.19837005975876,4.845914554519852
P978,191.93922993229194,492.9518619761427,5.954239745321369
P979,95.65468765340079,167.15496670063365,3.635494420210656
P980,123.89369284673089,454.12810135805495,2.2109121017024593
P981,64.57879979327323,135.49040502805053,7.251574946453209
P982,183.08889627927536,383.5863252580898,3.4697668847656002
P983,70.34960730595049,355.64107516195156,5.743474600641587
P984,118.04656353333388,454.6614060871287,5.721815883283378
P985,150.57293282752568,278.6519736391175,7.262465476106545
P986,161.4710182284757,206.08497622515046,6.5084837043558155
P987,191.89611286691482,199.81634525411152,1.9837201099269364
P988,112.86901301220843,127.11791202569351,7.567556677864116
P989,161.34035221479738,202.66317661708592,6.660807391706999
P990,73.17843536147525,143.2138404858517,9.884703373827247
P991,112.23267911552104,100.51246299787597,5.352966848885023
P992,64.85324520657927,254.37483918136397,7.197888504289106
P993,123.40205566844217,393.03379779950745,9.405025073093649
P994,111.21738285465509,487.6407300422741,9.876505981097003
P995,192.72822880715893,453.82079903489097,3.5846857342383442
P996,54.907443028257035,297.2327973895391,6.479601462410254
P997,105.5794938101653,251.4850299097036,3.84839702648625
P998,116.50746290910524,318.4095870713817,5.7285210279843515
P999,192.58327547771404,140.57142385484866,9.95521902001796
P1000,178.31752899589318,291.7957001588642,4.184680099367711
P1001,64.90319369091955,445.62028818743073,2.1674182379887235
P1002,152.8520398221928,360.3878252453909,6.06370903899947
P1003,131.66987922232175,374.86416168684576,5.677352201660444
P1004,196.676379417807,165.06260469939537,6.6867184674715245
P1005,103.80107618184769,129.4837558245497,5.432540083466643
P1006,109.72094641165596,438.3049936098241,2.6191650849057213
P1007,78.47128432416193,217.96344524645207,6.484651819575538
P1008,68.32395786308956,227.48676318266303,7.377283607530537
P1009,177.20497826955216,480.66485257364826,9.813318936094634
P1010,118.20760528557757,129.68016070666374,1.0142282550324808
P1011,149.4153107092967,168.04208126047627,1.215881177663584
P1012,146.25567008498263,250.18315363199855,6.629146681506879
P1013,139.57189392793177,392.7940341085268,2.061331515291447
P1014,53.203618210455595,318.8185034448926,8.63262809713168
P1015,168.01918856819253,459.2496692479894,8.196079161299556
P1016,86.53533457460355,137.24187415227465,9.990883065251177
P1017,68.88858279620644,337.61221762083795,4.726370255719346
P1018,134.6866963861945,345.45789031155755,4.004130312404412
P1019,60.29152292365339,293.0947145953913,6.043739544260439
P1020,164.77360638328767,112.39728162086999,6.73753189229251
P1021,81.07360555199878,476.97690324078553,1.101675411802268
